observer_asn,observer_is_rpki,timestamp,attack_type,attacker_asn,prefix,as_path_length
40470,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
24088,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40473,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40473,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
40474,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
17948,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
11805,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30236,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
13855,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
11817,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38442,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38442,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
13868,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26156,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22062,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40497,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40497,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
3634,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32307,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
15925,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
34362,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20029,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40511,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38466,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38466,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
38466,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
17988,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
7753,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
1610,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32329,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32334,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
3663,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
13904,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
13904,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
32336,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32338,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36436,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30295,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26202,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26202,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
5723,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
18013,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
18013,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
18013,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
36445,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
7775,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38496,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26209,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22115,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
13925,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
7782,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
1640,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
7784,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
9833,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40555,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32365,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
3700,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
11893,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
34422,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
13943,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
13943,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
22136,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22136,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
26231,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
15994,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
7806,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
5760,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
11904,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
16004,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32388,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
5767,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32391,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22154,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26253,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32397,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36493,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36493,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
36493,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
9873,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40594,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20115,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26259,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
11926,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20119,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30359,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38553,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40604,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26269,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30366,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26271,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32413,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20130,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
11939,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26277,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20134,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36518,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
7849,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32425,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
11948,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30383,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20144,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20144,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
20144,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
20144,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
20144,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
20144,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
20144,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
26292,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40630,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14007,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
3770,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14010,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14010,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
14010,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
14010,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
14010,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
18106,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
18106,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
32444,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32453,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40646,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
9927,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
9927,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
11976,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
11976,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
18119,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
18119,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
9930,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
9930,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
26311,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40654,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
7896,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
7896,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
7896,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
11996,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
11996,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
38623,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30432,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20194,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20194,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
40676,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40676,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
9957,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
9957,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
20205,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36591,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32505,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
34553,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
34553,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
34554,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22268,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
16125,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36601,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
12033,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26370,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26370,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
7941,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
18187,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30475,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
3855,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14103,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14106,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22299,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22300,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14110,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14110,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
34594,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
34594,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
30500,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40747,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22316,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26413,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14127,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14127,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
12083,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22324,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20278,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40760,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36666,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14140,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
1853,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22332,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22332,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
30524,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32575,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32575,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
12097,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32578,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40772,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40773,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30536,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30536,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
14155,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14155,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
18254,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
18254,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
26446,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14160,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36687,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26451,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26451,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
40788,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
3925,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30549,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22362,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
10075,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22363,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22363,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
22363,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
14174,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14174,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
32607,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
34655,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
12129,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
12131,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26467,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36707,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
8038,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20326,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32614,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32614,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
10089,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
10089,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
36710,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40805,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40808,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32621,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
8046,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38768,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38768,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
20338,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20340,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20340,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
8057,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
8059,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22395,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14205,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
24446,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
24446,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
34683,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
34683,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
32647,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32647,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
30600,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22412,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
34702,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14228,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30612,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30612,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
22422,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
12183,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22423,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40854,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40858,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22427,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22427,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
14238,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38814,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40862,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20388,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32678,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
16298,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
24492,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26541,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32685,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
18351,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26546,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26548,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26548,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
26549,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
12214,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36791,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26554,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
8123,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20412,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20413,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20413,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
26557,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
26557,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
36794,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36797,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32708,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14277,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32709,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
12231,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
34758,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40907,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36813,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40911,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40911,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
34768,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
34768,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
36817,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
12242,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
8148,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
8151,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
12247,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
36827,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
8158,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30688,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38883,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
38883,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
38883,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
12261,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
12261,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
40933,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40933,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
12266,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22510,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22512,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
22512,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
22512,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,4
12276,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14325,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
20469,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30708,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
30712,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
40948,True,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
2044,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
14333,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
32767,False,1771013277,BOGON_INJECTION,26914,10.0.0.0/8,3
10242,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
12290,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
36868,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
32773,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
38915,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
36874,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
26636,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
14349,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
14349,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
22541,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
18450,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
18451,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
18451,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
22548,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
6165,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
12310,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
18454,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
18454,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
24,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
22549,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
30742,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
14363,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
26652,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
26652,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
32798,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
32798,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
16417,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
26658,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
14371,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
18467,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
6181,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
32806,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
14381,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
34867,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
41011,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
4150,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
26679,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
36920,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
36920,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
36920,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
57,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
57,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
24637,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
22593,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
72,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
72,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
72,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
12360,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
14410,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
77,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
30798,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
28757,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
14426,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
14426,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
40317,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
14430,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
32864,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
18530,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
32867,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
12389,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
28773,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
28773,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,4
32869,True,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
32873,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
109,False,1771013449,PREFIX_HIJACK,13641,1.2.0.0/16,3
